date,value
2012-10-01,47087760006.0
2012-11-01,47805245779.0
2012-12-01,44875311309.0
2013-01-01,45673108992.0
2013-02-01,42331836668.0
2013-03-01,47312703650.0
2013-04-01,46157925207.0
2013-05-01,48307560429.0
2013-06-01,46690983225.0
2013-07-01,45829520579.0
2013-08-01,46311340570.0
2013-09-01,44650485857.0
2013-10-01,50480484208.0
2013-11-01,47905028162.0
2013-12-01,47981456248.0
2014-01-01,45559632455.0
2014-02-01,42911734549.0
2014-03-01,49064391958.0
2014-04-01,50267447896.0
2014-05-01,47577182544.0
2014-06-01,47827709150.0
2014-07-01,48204545437.0
2014-08-01,46108369810.0
2014-09-01,47446217249.0
2014-10-01,51630656639.0
2014-11-01,46605342145.0
2014-12-01,49461377231.0
2015-01-01,45105389265.0
2015-02-01,41472190637.0
2015-03-01,46822771337.0
2015-04-01,46221931023.0
2015-05-01,42327311014.0
2015-06-01,46554511646.0
2015-07-01,45695746774.0
2015-08-01,39107399172.0
2015-09-01,43432312357.0
2015-10-01,43352045560.0
2015-11-01,44285051775.0
2015-12-01,42379842806.0
2016-01-01,36260420221.0
2016-02-01,35924540736.0
2016-03-01,43002467958.0
2016-04-01,41081552585.0
2016-05-01,39733793730.0
2016-06-01,45209071390.0
2016-07-01,40881700213.0
2016-08-01,40124791131.0
2016-09-01,40846251917.0
2016-10-01,41983329283.0
2016-11-01,45309140839.0
2016-12-01,45068879634.0
2017-01-01,40256999916.0
2017-02-01,43166536042.0
2017-03-01,48637831863.0
2017-04-01,50843799013.0
2017-05-01,44926979168.0
2017-06-01,51272451919.0
2017-07-01,48830439652.0
2017-08-01,47105568514.0
2017-09-01,55115239696.0
2017-10-01,44791238727.0
2017-11-01,49707196884.0
2017-12-01,49040139428.0
2018-01-01,49221290908.0
2018-02-01,44523529594.0
2018-03-01,51309931550.0
2018-04-01,49850235277.0
2018-05-01,50687749864.0
2018-06-01,51079375327.0
2018-07-01,51810254527.0
2018-08-01,51180449254.0
2018-09-01,50650208140.0
2018-10-01,54860309595.0
2018-11-01,51479529532.0
2018-12-01,48206793082.0
2019-01-01,46168934249.0
2019-02-01,39481803311.0
2019-03-01,47003206185.0
2019-04-01,48781156049.0
2019-05-01,45703948228.0
2019-06-01,44008404018.0
2019-07-01,46078221134.0
2019-08-01,44020065156.0
